Problem,Category,Confidence Score
Mobile cleaning and service.,Lubrication/Maintenance Needed,0.15021531283855438
mobile service and cleaning.,Lubrication/Maintenance Needed,0.11540215462446213
phone reset to factory settings for recycling or selling on.,Wear and Tear/End of Life,0.09997519850730896
Back is cracked. Can be replaced. Visitor directed towards replacement parts website.,Physical/Structural Damage,0.21272625029087067
Need to clean the inside of telephone. aplly new rubber glue.,Lubrication/Maintenance Needed,0.1527545005083084
Display replaced.,Display/Screen Issues,0.0753026008605957
Managed to realign charging port (USB-C) and charged phone enough to turn it on. Discussed options for transferring data to another phone or laptop.,Alignment/Calibration Issues,0.23371174931526184
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and mainatainance.,Lubrication/Maintenance Needed,0.1882474273443222
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
mobile cleaning and maintainance.,Lubrication/Maintenance Needed,0.12025633454322815
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintanace.,Lubrication/Maintenance Needed,0.19135452806949615
maintanace.,Lubrication/Maintenance Needed,0.19135452806949615
maintanace.,Lubrication/Maintenance Needed,0.19135452806949615
maintanace.,Lubrication/Maintenance Needed,0.19135452806949615
maintanace.,Lubrication/Maintenance Needed,0.19135452806949615
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
maintainance.,Lubrication/Maintenance Needed,0.12332497537136078
software.,CD/DVD Drive or Media Reader Issue,0.08139321953058243
software update must be done to complete fix.,Software/Firmware Issues,0.06492716819047928
didn't take charging.,Battery/Charging Issues,0.17620401084423065
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Maintainance.,Lubrication/Maintenance Needed,0.17178194224834442
Display replaced.,Display/Screen Issues,0.0753026008605957
Transfer WhatsApp conversation from old phone to new phone.,Remote Control or Signal Transmission Issue,0.13192963600158691
Add new email.,Dispensing/Filling Issues,0.07393836230039597
Storage assessment evaluation.,Sealing/Adhesion Problems,0.07168405503034592
Audio input not working.,Audio/Sound Problems,0.47074225544929504
mobile cleaning.,Lubrication/Maintenance Needed,0.1295464038848877
mobile cleaning.,Lubrication/Maintenance Needed,0.1295464038848877
Change Speaker and screen.,Display/Screen Issues,0.2070895880460739
mobile cleaning.,Lubrication/Maintenance Needed,0.1295464038848877
mobile cleaning.,Lubrication/Maintenance Needed,0.1295464038848877
Connection between Iphone and Tom Tom not working - fixed.,Connectivity Problems,0.3711942434310913
Landline handset making static. Would not turn on at event so possibly a battery issue- batteries replaced and at least temporarily resolved issue. Difficult to assess when outside of the house!,Unknown/Unspecified Problem,0.28060612082481384
Sera réparé au RC Vauban (problème HP),Physical/Structural Damage,0.23977133631706238
"Loose screen, battery must be replaced.",Display/Screen Issues,0.3039886951446533
"broken charger plug in port, Port must be replaced.",Missing Parts,0.27174055576324463
mobile cleaning.,Lubrication/Maintenance Needed,0.1295464038848877
cleaned.,CD/DVD Drive or Media Reader Issue,0.0428210012614727
needs to replace the camera.,Missing Parts,0.26423367857933044
bouton de déverrouillage applications cassé.,Incorrect Assembly,0.14571484923362732
clense.,Loose Connections,0.05832609534263611
Advice given -no repair needed.,Unknown/Unspecified Problem,0.08485093712806702
Get bar codes Working on phone.,Loose Connections,0.10862252861261368
Display replaced.,Display/Screen Issues,0.0753026008605957
no data.,Unknown/Unspecified Problem,0.17266565561294556
no data.,Unknown/Unspecified Problem,0.17266565561294556
Phone had issues with network access. Restored settings and device operated as expected.,Connectivity Problems,0.425012469291687
dalle de l’écran remplacer tout fonctionne bien.,Lubrication/Maintenance Needed,0.1405211240053177
Phone wiped for recycling.,Wear and Tear/End of Life,0.09957844763994217
application whatsapp.,Dispensing/Filling Issues,0.04942184314131737
le haut parleur ne fonctionne plus.,Missing Parts,0.16145361959934235
Broken screen. Difficult to remove the screen due to lack of tools.,Display/Screen Issues,0.2643588185310364
Buttons failed to work due to dusty.,Button/Switch/Control Issues,0.15047281980514526
Buttons failed to work due to dusty.,Button/Switch/Control Issues,0.15047281980514526
Touch screen not working due to broken part. Not fixed. Spare part is expensive.,Display/Screen Issues,0.6294400691986084
"Stopped working, so the technician cleaned and heated. Insurficient information from owner.",Unknown/Unspecified Problem,0.16985614597797394
Broken battery terminal. Changed broken terminal by removing terminal from another phone.,Battery/Charging Issues,0.11448297649621964
Broken screen and could not be fixed due to lack of spare parts.,Missing Parts,0.44982755184173584
Felt in water. Cleaned with petrol and worked.,Liquid/Water Damage,0.2127838283777237
Screen light failed to work due to broken connection. Scolded the broken part.,Connectivity Problems,0.2329517900943756
Broken battery terminals. Not fixed due to lack of spare parts.,Missing Parts,0.6131685972213745
"Battery failure, boosted battery and did general cleanness.",Battery/Charging Issues,0.17977502942085266
"Broken screen, could not be fixed due to lack of spare parts.",Missing Parts,0.43254008889198303
Cleansing 6 phones and informing about more sustainable use.,Dispensing/Filling Issues,0.08674588054418564
Cleansing 6 phones and informing about more sustainable use.,Dispensing/Filling Issues,0.08674588054418564
Cleansing 6 phones and informing about more sustainable use.,Dispensing/Filling Issues,0.08674588054418564
Cleansing 6 phones and informing about more sustainable use.,Dispensing/Filling Issues,0.08674588054418564
Cleansing 6 phones and informing about more sustainable use.,Dispensing/Filling Issues,0.08674588054418564
Cleansing 6 phones and informing about more sustainable use.,Dispensing/Filling Issues,0.08674588054418564
gsm piraté. Recréer une nouvelle adresse mail pour facebook.,Incorrect Assembly,0.19172221422195435
"The screen is smashed, ink has covered the screen. The audio has been muffled. Needs new screen.",Display/Screen Issues,0.26079168915748596
Remplacement du lecteur d'empreinte.,Missing Parts,0.25616729259490967
Ecran cassé et vibreur (cassé en voulant remplacer aupravant) -> réparé grâce à tuto IFIXIT.,Missing Parts,0.2973884642124176
Display changed.,Display/Screen Issues,0.09917513281106949
Batterie HS -> batterie ressucitée en lui appliquant une surtension.,Battery/Charging Issues,0.3364015519618988
Fil déssoudé mais autre problème pas trouvé.,Other Issue,0.4502793848514557
port de charge à changer.,Dispensing/Filling Issues,0.12525446712970734
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Clenaning.,Physical/Structural Damage,0.09814198315143585
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
cleaning.,Loose Connections,0.05883162468671799
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Clenaning of phone.,Display/Screen Issues,0.09625673294067383
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Cleaning of phone.,Loose Connections,0.12062718719244003
Le connecteur USB-C Ne fonctionne plus.,Connectivity Problems,0.18678507208824158
Il doit commander une batterie pour faire un test de recharge.,Battery/Charging Issues,0.3329484164714813
Nettoyage des touches d'allumage !,Physical/Structural Damage,0.16728082299232483
does not charge.,Battery/Charging Issues,0.23418118059635162
Won't boot.,Software/Firmware Issues,0.11940619349479675
faible écouteur. vieux.,Unsafe to Use,0.28038036823272705
fonction appareil photo / envois de photo via whaps schpp défectueuse. mise à jour ok.,Missing Parts,0.09446998685598373
commander batterie.,Physical/Structural Damage,0.0766100212931633
les connexion de l'écrans est défectueuse.,Connectivity Problems,0.20673324167728424
Not switching on. Battery replacement needed. Sending to shop.,Missing Parts,0.10967973619699478
écran HS.,Excessive Noise/Vibration,0.20163491368293762
Dropped it once.,Missing Parts,0.07256493717432022
Cleaned.,Lubrication/Maintenance Needed,0.0754661038517952
Not working but does charge. Checked phone. Screen is damaged but the phone works. Seek professional help. Repairability-10- difficult.,Display/Screen Issues,0.22383184731006622
Wants to disable before recycling. Factory reset & recycled. Repairability-1-easy.,Unknown/Unspecified Problem,0.10359861701726913
Low battery capacity. Needs to be replaced. New battery installed.,Wear and Tear/End of Life,0.17320513725280762
Connecteur encrassé ? Batterie à remplacer ?,Missing Parts,0.12227565795183182
Samsung and HTC phones cleared for recycling.,Wear and Tear/End of Life,0.19438913464546204
New battery ordered.,Battery/Charging Issues,0.14245332777500153
explications tft photos.,Loose Connections,0.04628235474228859
mémoire pleine - doit revenir.,Dispensing/Filling Issues,0.05111366882920265
configuration plus notifications FB.,Loose Connections,0.09289612621068954
"When turning it on, the apple icon flashes up and then the screen goes blank. 05 wiped - reloaded and updated.",Display/Screen Issues,0.2351783961057663
Software update not available.,Software/Firmware Issues,0.13170801103115082
"Mobile Phone screen does not start Make, age and weight not recorded. Screen not on although powered. Difficulty 7. Removed the plastic power button cover. Turned on the phone and set ""double click"" wake up as an alternative.",Display/Screen Issues,0.25481194257736206
Investigated the phone but found the battery dead. Cannot open battery/ cannot open case. Fault found - USB port broken. Suggested to owner to try to purchase a new USB Port and charging flex NEM L51from Ebay nd come back to next event for a refit.,Battery/Charging Issues,0.386493444442749
Camera not working.,Missing Parts,0.17004814743995667
"appareil sous garantie, contacter fabricant pour nouveau bouton on off.",Lubrication/Maintenance Needed,0.13098035752773285
Battery replacement.,Wear and Tear/End of Life,0.14180396497249603
ecran a remplacer.,Remote Control or Signal Transmission Issue,0.09714655578136444
LA vitre est cassée. et est à remplacer... Les contacts ont été transféré dans le nouveau portable de la personne. Le propriétaire ne souhaite pas faire changer la vitre si le coût est élevé.,Missing Parts,0.13019824028015137
Charging cable had snapped leaving the end of the plug in the phone. Pulled out and confirmed it's able to charge.,Cable/Wire Damage,0.17590898275375366
Locked on iCloud services.,Connectivity Problems,0.08405856788158417
Phone only had capacity for 2/3G. Most likely receiving poor signal due to decommission of tower in January / limited availability of network.,Connectivity Problems,0.19391272962093353
Remontage de l'écran tous re fonctionne.,Lubrication/Maintenance Needed,0.19399592280387878
Wires in handset loose. Re-attached wires but no way of testing as no analogue line available.,Loose Connections,0.3076487183570862
"Charging point blocked. Got a part; needs help opening. Taken apart; hopes to finish at home, needs to get crosshead 000 screwdriver.",Battery/Charging Issues,0.1830415427684784
Wants data wiped. Wiped through settings.,Unknown/Unspecified Problem,0.06998772919178009
Uninstall app and reset screen. Advice given.,Display/Screen Issues,0.1442512422800064
nieuwe lader bestellen.,Lubrication/Maintenance Needed,0.07641816139221191
Phone not working. Contacts cleaned. Checked with a SIM. Now OK.,Connectivity Problems,0.13027288019657135
Fault traced to USB charger. Phone OK. Will buy new charger.,Power Failure,0.1567397266626358
Needs soldering by a professional.,Missing Parts,0.07763123512268066
"Email problem, sorted out.",Dispensing/Filling Issues,0.11069134622812271
Broken screen after dropping. Advised to take to phone repair shop locally. Fixable with replacement parts.,Display/Screen Issues,0.4147239923477173
"Phone does not work despite replacing battery. Unable to identify the fault, provided advice.",Unknown/Unspecified Problem,0.21698327362537384
Home button not working. It also turned out that the cover was ripped off in one place. Customer left us the phone to practice on.,Button/Switch/Control Issues,0.11514107137918472
Le GSM ne ce recharge plus Il doit commander une batterie pour faire un test de recharge. Il doit commander l'écran la nappe de connexion défectueuse.,Battery/Charging Issues,0.3483099043369293
Remontage du GSM et tout re fonctionne.,Remote Control or Signal Transmission Issue,0.3121192455291748
Require set up advice. Assisted owner to set up phone and given advice on passwords.,Unknown/Unspecified Problem,0.0768202543258667
"Ne fonctionne plus; vérification. Piles plates, à changer.",Dispensing/Filling Issues,0.12125404179096222
"SIM card stuck. Removed it, and trimmed it to prevent recurrence.",Missing Parts,0.19002048671245575
Could not access brightness control.,Button/Switch/Control Issues,0.12212526053190231
Screen damaged and won't turn on. No access to internal parts. We are not equipped to replace screen.,Missing Parts,0.2568865418434143
Camera glass cracked. Spare glass protector (provided by owner) fitted.,Missing Parts,0.1894083023071289
Connection issue to Facebook - uninstalled and reinstalled and now working.,Connectivity Problems,0.6002901792526245
Switch is intermittent. Needs professional help. Repairability-10-difficult.,Unknown/Unspecified Problem,0.07383638620376587
Iphone was not charging but the owner had not brought the power cable. Advised to take to a professional phone repair shop with the charger.,Battery/Charging Issues,0.2635214626789093
Problème de transfert de données. Mode développeur sur le téléphone. Changement de registre sur le PC.,Dispensing/Filling Issues,0.1758045256137848
"Le GSM ne ce recharge plus, Il doit commander une batterie pour faire un test de recharge. tout fonctionne bien ;)",Battery/Charging Issues,0.4773310720920563
commande pièce détache.,Remote Control or Signal Transmission Issue,0.11956115812063217
commande pièce détache.,Remote Control or Signal Transmission Issue,0.11956115812063217
"commande pièce détache. remontage du GSM avec les nouvelle pièce et tout re fonctionne, concentrique mal remonté mais problème résolus.",Remote Control or Signal Transmission Issue,0.1800045222043991
Téléphone portable à nettoyer. Nettoyage effectué.,Remote Control or Signal Transmission Issue,0.0951821357011795
"Smartphone. Problème avec l'application ""calculatrice"". Mise à jour faite.",Incorrect Assembly,0.23359334468841553
Fixed.,Lubrication/Maintenance Needed,0.04868488386273384
clear cache reinstall app.,Software/Firmware Issues,0.05877888202667236
how to advice.,Unknown/Unspecified Problem,0.07151452451944351
Screw needs fixing/ changing.,Missing Parts,0.08827373385429382
Phone calls get transferred.,Dispensing/Filling Issues,0.09479839354753494
Software issue.,Software/Firmware Issues,0.14863340556621552
Screen replacement.,Display/Screen Issues,0.2066292017698288
Touche MENU ne fonctionnant plus/notice pas claire/voir renseignements techniques chez un professionnel.,Missing Parts,0.1262505203485489
"wisselstuk ingebracht, werkte kort, maar dan niets meer. geen werking in gekregen.",Incorrect Assembly,0.1032625213265419
Le son ne fonctionne plus. nettoyage des contacts.,Missing Parts,0.3236624598503113
Not charging.,Battery/Charging Issues,0.2250618040561676
not charging. Repairable. Refer back to where bought.,Battery/Charging Issues,0.1749393194913864
Connector reconnected. Customer very happy. Now going to become a volunteer for future repair cafes.,Connectivity Problems,0.10664615780115128
Changer la dalle tactile.,Physical/Structural Damage,0.12707416713237762
Publicités et notifications intempestives.,Other Issue,0.0858178362250328
Cleaning.,Dust/Dirt/Blockage,0.08583425730466843
cleaning.,Loose Connections,0.05883162468671799
"Trop lent. Espace disque saturé à 31,9go nettoyer des fichiers, vider les caches etc. maintenant 25,1. sur 32Go.",Dispensing/Filling Issues,0.17202739417552948
Réinstalatioon.,Remote Control or Signal Transmission Issue,0.18888475000858307
Charging cable not engaging with phone socket. Faulty cable - needs replacing No fault on the phone.,Cable/Wire Damage,0.2369728684425354
Sim tray problematic Pending a phone of similar type coming in that parts can be used for.,Missing Parts,0.1678682416677475
Cleaned port and now works intermittently - recommended replacing port.,Lubrication/Maintenance Needed,0.10075250267982483
it doesn't switch on - dirty contacts in usb plug.,Connectivity Problems,0.1288232058286667
Broken screen.,Display/Screen Issues,0.4401605725288391
Remplacer la connexion poste/cornet.,Missing Parts,0.12274447828531265
geen geluid bij oproepen.,Lubrication/Maintenance Needed,0.07038971036672592
Screen cracked and needs replacing. Brightness altered to give better viewing on the phone.,Display/Screen Issues,0.34184494614601135
