Problem,Category,Confidence Score
Wies Brüche am USB-Kabeln auf. Wir haben das Kabel gekürzt und neu angeschlossen.,Missing Parts,0.09240534156560898
Sie lies sich nicht mehr kalibrieren und klemmte beim Wiegen. Nach der Öffnung zeigte sich das Problem: Die interne Halterung war gebrochen. Wir haben sie geklebt und mit Kabelbindern fixiert. Zusammenbauen wird es der Gast nach der Trocknung zu Hause.,Missing Parts,0.21315598487854004
"Es war heruntergefallen und ging nicht mehr an. Rückseite demontiert, Akkukontakt hatte sich durch den Sturz gelöst. Wieder eingesteckt und schon bootete das Handy wieder.",Missing Parts,0.32143262028694153
"- Batterien völlig leer, mit Netzteil gings - Gerät schwergängig, Stromaufnahme 500 mA! - gereinigt, Klingenabstand eingestellt, OK, 300 mA.",Battery/Charging Issues,0.4682599902153015
Springt nicht an.,Incorrect Assembly,0.2557131052017212
Geht nicht an.,Incorrect Assembly,0.25302720069885254
Geht von selbst immer wieder aus.,Wear and Tear/End of Life,0.07866182178258896
geht garnicht mehr an. Davor mit wackelkontakt.,Remote Control or Signal Transmission Issue,0.08801278471946716
"Sie ließ sich nicht mehr wie gewohnt bedienen, der HOME-Button funktionierte nicht mehr. Wir haben uns angeschaut, ob und wie er gewechselt werden kann. Dann suchten wir die Ersatzteile im Internet.",Unknown/Unspecified Problem,0.11537137627601624
"Es klappte das Aufladen nicht mehr. Man musste mit viel Geschick eine Stellung des USB-Steckers finden, wo es ging. Hier waren die USB-Buchsen defekt. Wir haben die Ersatzteile rausgesucht.",Missing Parts,0.10734550654888153
"Es klappte das Aufladen nicht mehr. Man musste mit viel Geschick eine Stellung des USB-Steckers finden, wo es ging. Hier waren die USB-Buchsen defekt. Wir haben die Ersatzteile rausgesucht.",Missing Parts,0.10734550654888153
"Keine Funktion. Wir fanden einen durchgebrannten Sicherungswiderstand vor und ein Entstörkondensator war defekt. Wenn wir es testweise wieder in betrieb nahmen, zog die Steuerplatine sehr viel Strom. Das Problem war lange nicht zu finden und entpuppte sich dann in einer defekten Diodenstrecke in einem Brückengleichrichter.",Unknown/Unspecified Problem,0.08129923045635223
"Er ""druckte“ nur noch leere Seiten. Tintentanks waren voll. Nach einigen Durchgängen des Reinigungprogramms waren die ersten Linien wieder zu sehen und nach noch mehr Durchläufen war das Druckbild wieder OK. Wir rieten der Besitzerin noch das Gerät immer ordentlich herunterzufahren und nicht einfach über eine Steckdosenleiste auszuschalten, damit der Druckkopf geparkt wird und nicht eintrocknen kann. Außerdem ist es bei diesen Geräten besser, sie immer am Strom zu lassen, damit sie sich den Zustand merken. Andernfalls kommt es zu häufigen Reinigungsdurchgängen und hohem Tintenverbrauch.",Motor/Drive Issues,0.04942450672388077
"Fortsetzung vom 21.7.21: Es hatte einen Defekt auf der Hauptplatine und zeigte keine Funktion mehr. Mehrere Komponenten mussten ersetzt werden: ein X2-Kondensator ohne Kapazität, ein Elko „10uF 400V“ mit zu großem ESR, einen Brückengleichrichter mit durchgeschlagener Diodenstrecke sowie mehrere durchgebrannte Sicherungen. Nach erfolgreichem Test lief das Gerät wieder auf gewünschter Betriebstemperatur.",Missing Parts,0.20219388604164124
"Das Gerät startete immer mit einer bestimmten Grundeinstellung. Alle Einstellungen, die man veränderte, blieben nach einem Neustart nicht erhalten. Da es früher schon mal funktionierte, konnte ein vergessener Dauerplus-Anschluss ausgeschlossen werden. Der Gast wollte dieses Android-Gerät zurücksetzen, aber das gelang uns nicht, weil nicht die vom Smartphone gewohnten Tasten da waren. Wir probierten einige Kombinationen aus dem Internet, hatten aber keinen Erfolg. Der Fehler entpuppte sich als unverstandenes Feature, als wir die eingesteckte Speicherkarte entfernten. Dann funktionierte das Radio nämlich wie erwartet und behielt geänderte Einstellungen. Der Besitzer konnte sich dann erinnern, dass er mal eine Funktion „Copy MCU settings to SC card“ gemacht hat. Offenbar sorgt das dafür, dass der aktuelle Satz an Einstellungen als zukünftige Grundeinstellungen auf der SD-Karte landen, die immer wieder geladen werden. Eine nützlich Funktion für Mietwagen oder so. Der Besucher wird zu Hause.",Unknown/Unspecified Problem,0.058396995067596436
Heizplatte ausgefallen Thermostat kaputt.,Heating Problems,0.1847008615732193
Kondensator explodiert nach Aufheizungsstellen.,Remote Control or Signal Transmission Issue,0.11735483258962631
Wackelkontakt an der Ladebuchse.,Remote Control or Signal Transmission Issue,0.08689532428979874
Puck reingerutsch.,Incorrect Assembly,0.17653973400592804
funktioniert nur wenn man das Gerät öffnent.,Remote Control or Signal Transmission Issue,0.07686349004507065
Kaffeemaschine geht nicht an.,Incorrect Assembly,0.2496168613433838
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Schalter setzt aus.,Incorrect Assembly,0.11005538702011108
"Spule blockiert, durch 2 kleine Fäden.",Missing Parts,0.21637630462646484
"Sollte angeblich nicht mehr gut funktionieren. Wir haben ihn geprüft, gereinigt und geölt.",Missing Parts,0.06876523792743683
Der Stromversorgungsstecker war im Gerät steckend abgebrochen. Hier half das richtige Werkzeug sehr schnell und der „Stummel“ wurde entfernt. Der Besitzer kauft ein neues Netzteil.,Overheating,0.1512601673603058
"Hatte einen zerstörten Einschalter und ein inzwischen nicht mehr zulässiges Anschlusskabel. Die Besitzerin konnte mit unserer Hilfe ein modernes und sicheres Schuko-Anschlusskabel montieren. Der Schalter war leider nicht mehr zu retten, daher wird Schaltfunktion eine Funksteckdose übernehmen. Damit ist die Lampe dann sogar fernbedienbar.",Missing Parts,0.06916584074497223
"Hatte Kontaktprobleme, wir haben den Kontakt geändert.",Compatibility Issues,0.14096055924892426
"falsch eingebaut, geht nix mehr &gt;&gt; nicht reparabel (Kurzschluß)",Incorrect Assembly,0.25857749581336975
Kaffee wird nicht mehr gebrüht &gt; Pumpe defekt – bringt nicht genug Druck.,Unsafe to Use,0.29426780343055725
geht nicht an &gt; Netzwerkplatine defekt – Ersatzteil besorgen.,Missing Parts,0.141937717795372
Scartanschluß &gt;&gt; Kopf gereinigt; muss zuhause noch getestet werden.,Missing Parts,0.1212029978632927
keine Funktion &gt;&gt; Sicherung ersetzt.,Unknown/Unspecified Problem,0.06345230340957642
öffnet nicht mehr &gt;&gt; Kontakt erneuert.,Missing Parts,0.09809836000204086
CD-Player ohne Funktion &gt; Teilchenblockade an Laserkopf beseitigt.,Missing Parts,0.353706419467926
Kabelbruch am Ladegerät &gt; Kabel gekürzt und neu verlötet.,Physical/Structural Damage,0.24876485764980316
Wackelkontakt und Rad abgeg &gt; Akkusteckverbinder nachgebessert und Sicherungsscheibe nachgespannt.,Motor/Drive Issues,0.31484436988830566
Beim Anschluss auf dem Campingplatz kommt die Sicherung. Beim ersten Versuch messtechnisch keinen Fehler gefunden. Nach kurzem Betrieb veränderte sich schnell der Widerstand zur Masse. Ein Heizstab der Oberhitze defekt. Kein Ersatz zu bekommen.,Physical/Structural Damage,0.10516507923603058
intermittierd nach dem Einschalten - geht immer wieder an und aus. Fehler eingekreist. Fehler tritt beim Klopfen einer bestimmten Stelle auf der Leiterplatte auf. Lötstellen nachgelötet Wird fortgesetzt.,Missing Parts,0.06297346204519272
"keine CDs und Kassetten mehr abspielbar, CD-Fach geht nicht auf. Riemen vom CD-Laufwerk gewechselt, Klappe Riemen gewechselt. Rep. wird fortgesetzt. Riemen für Kassettenlaufwerk werden bestellt.",Missing Parts,0.3671397864818573
"Lässt sich nicht einschalten. 0,022µF Kondensator im Kondensatornetzteil defekt. Wird bestellt.",Power Failure,0.11725372821092606
"Batteriefach gereinigt, Batterien eingesetzt.",Battery/Charging Issues,0.24220426380634308
"Springt bei Titeln, liest nicht alle CDs. Laser gereinigt, Laserstrom nachgestellt.",Missing Parts,0.2419602870941162
"Besitzer hat eine neuer Steuerplatine versorgt, brachte aber das Einlöten nicht.",Missing Parts,0.33304935693740845
Fortsetzung vom 01. Juli Die Mattscheibe schaltete sich beim Klopftest immer wieder ab. Wir fanden auf der Netzteilplatine mehrere suspekte Lötstellen. Das nachträgliche Behandeln dieser Lötstellen brachte den Erfolg - der Leiterplattenklopftest wurde vom Fernseher mit Bravour bestanden.,Missing Parts,0.08250324428081512
Systemfehler.,Software/Firmware Issues,0.14475658535957336
Kabel geschmolzen.,Physical/Structural Damage,0.12939518690109253
geht nicht mehr.,Wear and Tear/End of Life,0.18297547101974487
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Taste rastet nicht ein.,Incorrect Assembly,0.14828814566135406
Beim Reinigen Feder rausgesprungen. technisch nicht möglich.,Incorrect Assembly,0.08234672993421555
"rauscht, kein Empfang.",Incorrect Assembly,0.16659198701381683
+Papier wird nicht nach unten durchgeshoben.,Missing Parts,0.2645537853240967
Lampe flackert.,Incorrect Assembly,0.10492459684610367
"blinkt, aber lädt nicht mehr.",Wear and Tear/End of Life,0.1292020082473755
HF3485 Konnte nur teilweise geöffnet werden. Ine tiefliegende Schraube konnte nicht gelöst werden.,Missing Parts,0.17172832787036896
Verschmorte Widerstände gefunden. Werden von Besucher besorgt.,Physical/Structural Damage,0.2588461935520172
Defekte Diode wird durch Besucher besorgt.,Component Failure (Electronic),0.24734294414520264
"Zulauf verkrustet, Wasser im Getriebe. Gereinigt.",Liquid/Water Damage,0.3191135823726654
BRAUN Knetmaschine gebrochen. Geklebt und neuer Schalter.,Physical/Structural Damage,0.23546072840690613
Anschlüsse wurden durch Besucher geflickt. Sauber repariert.,Lubrication/Maintenance Needed,0.08625936508178711
Druckknopf ausgetauscht.,Incorrect Assembly,0.1776561141014099
Radio Universum. Knopf improvisiert.,Incorrect Assembly,0.2742268741130829
"Band von Armbanduhr. Stift 1,5mm repariert.",Lubrication/Maintenance Needed,0.1902487874031067
"Entstördrossel kaputt. Entfernt, wird ersetzt.",Missing Parts,0.12346748262643814
Lädt nicht.,Unknown/Unspecified Problem,0.17019478976726532
Netzteil defekt.,Missing Parts,0.11566182971000671
Zahnrad gebrochen.,Physical/Structural Damage,0.07296653091907501
wenig luft.,Unknown/Unspecified Problem,0.05839928239583969
Tintenkissen voll.,Aesthetic Issues,0.08039399236440659
Zeiger läuft dauerhaft.,Wear and Tear/End of Life,0.10773016512393951
Zuleitung defekt.,Unsafe to Use,0.07645294815301895
keine Funktion &gt;&gt; Wicklungsschaden = defekt.,Leaking,0.08175715059041977
"Netzteil tot, war auch in Kastl schon &gt;&gt; TDA 4605 in Netzteil startet nicht/Fehler vermutl in Anlaufschaltung (2 Cs)",Incorrect Assembly,0.1315956711769104
Bürstenmotor dreht nicht &gt;&gt; Elektronikfehler.,Component Failure (Electronic),0.18148471415042877
def &gt;&gt; nicht reparabel.,Unknown/Unspecified Problem,0.15852342545986176
keine Funktion &gt;&gt; abgenützte Kohlen werden selbst erneuert + Hilfe bei Suche.,Missing Parts,0.08967335522174835
def &gt;&gt; Reinigung nötig.,Unknown/Unspecified Problem,0.13470907509326935
def &gt;&gt; Ersatzteile nötig u Kd beschafft diese.,Incorrect Assembly,0.09717276692390442
Kabelbruch &gt;&gt; Ersatzkabel ist nötig – Teilenummer mitgeteilt.,Missing Parts,0.18176090717315674
def &gt;&gt; Reparatur hier nicht möglich – Unterlagen nötig.,Unknown/Unspecified Problem,0.10750998556613922
def &gt;&gt; Reparatur hier nicht möglich – Unterlagen nötig.,Unknown/Unspecified Problem,0.10750998556613922
keine Funktion &gt;&gt; Schienenanschluß nachgelötet.,Missing Parts,0.07010843604803085
kein Ton &gt;&gt; System in Nadel montiert und justiert und Kontaktleiste gereinigt.,Lubrication/Maintenance Needed,0.09951351583003998
Einstellung – Faden reißt ab &gt;&gt; Spannung eingestellt.,Dispensing/Filling Issues,0.05864175409078598
geht nicht &gt;&gt; Bedienfehler.,Unknown/Unspecified Problem,0.16979283094406128
def &gt;&gt; Stichplatte repariert und Fadenspannung eingestellt.,Lubrication/Maintenance Needed,0.23844024538993835
"geht nichts &gt;&gt; Batteriekabel erneuert, Tasten und Drehko gereinigt und Abgleichversuch.",Unknown/Unspecified Problem,0.3290298879146576
def &gt;&gt; Antriebsblock ausgerichtet.,Incorrect Assembly,0.06062375754117966
Kupplung gebrochen &gt;&gt; mitgebrachte Kupplung angeschlossen.,Physical/Structural Damage,0.18180036544799805
"Fortsetzung vom 8.10.2020: Wir bauten den Motorkondensator ein, aber leider verhalf des dem Motor nicht zur früheren Leistung. Der Rotor drehte sich in allen Schalterstellungen ungefähr gleich langsam. Wir untersuchten den Motor genauer. Offenbar gab es ein Problem mit den offen liegenden Statorwicklungen. An einer Stelle war der Kupferlackdraht schon einmal geflickt, die Widerstandsmessung der verschiedenen Stufen zeigte, dass weitere Wicklungen beschädigt sein mussten.",Motor/Drive Issues,0.1743418127298355
"Er ging nicht mehr an. Der Kabelbruch am Steckverbinder im Gerät war schnell gefunden, nachdem wir einige Zeit gebraucht hatten, es überhaupt aufzubekommen. Weiterhin konnten wir feststellen, dass ein Lager des Motors sehr heiß wurde und die Messeraufnahme schliff, weil sie verformt war.",Physical/Structural Damage,0.07431735843420029
Er machte sehr laute Geräusche und roch verbrannt. Wir fanden einen sehr stark mit Kohlenabrieb verschmierten Kommutator. Die Kohlen machten im Betrieb ein starkes Bürstenfeuer und die Geräusche.,Loose Connections,0.0863017737865448
"Es funktionierte die Unterhitze nicht mehr. Ein Heizstab wurde nicht mal warm. Der Stecker von einem Heizungskontakt war abgefallen. Offenbar gab es da schon länger keinen guten Kontakt, sodass der Stecker und Kontakt ziemlich angeschmort waren. Wir reinigten den Kontakt und crimpten einen neuen Stecker an. Alle anderen Stecker wurden etwas nachgebogen, damit sie straffer saßen.",Missing Parts,0.09196676313877106
Sie war heruntergefallen und der Griff abgebrochen. Es fehlte kein Teil und die Bruchstellen passten wieder gut zusammen. Wir reinigten sie mit Alkohol und klebten den Griff mit 2-Komponenten-Kleber wieder an. zur Fixierung auf dem Heimweg wurde der Griff noch mit Klebeband gesichert.,Missing Parts,0.07115322351455688
"Die Lade ging nicht auf. Der erste Versuch war, über das kleine Loch der Notentriegelung mittels einer gerade gebogenen Büroklammer die Lade manuell zu öffnen. Das gelang nur ein kleine Stück, dann klemmte sie völlig. Also musste die Blende der Lade entfernt und das Gehäuse geöffnet werden. Nun konnten sie aufziehen. Dabei kam auch die verklemmte DVD mit heraus. Sie war wohl irgendwie bei einem Einlege- oder Auswurfvorgang verrutscht und klemmte. Vermutlich wurde das Gerät dabei bewegt. Öffnen und Schließen ging wieder sehr gut, also schlossen wir das Gehäuse wieder und versuchten die Blende an die Lade zu montieren. Das gelang leider nicht, es brach eine Haltenase ab. Die Besitzerin wird das Gerät aber auch so benutzen, es war nicht schlimm.",Missing Parts,0.05628499761223793
Fortsetzung vom 10.9.2020: Der mitgebrachte Metallpapierkondensator wurde eingebaut. Danach ging sie wieder und erfreute den Besitzer wieder mit den vielen Animationen.,Physical/Structural Damage,0.13741683959960938
Er ging nicht mehr. Wir öffneten das Gerät und fanden einen Bruch in Netzkabel. Mit einem neuen Kabel versehen tut er nun wieder seinen Dienst.,Missing Parts,0.06215023994445801
Lötstelle an Drehzahlstelle.,Audio/Sound Problems,0.11498846858739853
unverhältnismäßig hohe Lautstärke beim föhnen Ventilator kaputt.,Unsafe to Use,0.2080690562725067
Fehler nicht gefunden aber Gerät wurde erfolgreich repariert.,Unknown/Unspecified Problem,0.22604450583457947
Wärmeleitpaste muss erneuert - und Laptop gereinigt werden.,Lubrication/Maintenance Needed,0.1525404453277588
Akkuschrauber hat nicht mehr richtig geladen.,Missing Parts,0.16570337116718292
Geht nicht mehr an.,Incorrect Assembly,0.2367391586303711
Betriebssystem wechseln.,Lubrication/Maintenance Needed,0.08805001527070999
CD-Spieler geht nicht an.,Incorrect Assembly,0.4130115509033203
Platten werden nicht warm.,Heating Problems,0.1623028963804245
Kabelbruch. Steckerwechseln.,Physical/Structural Damage,0.2856085002422333
Laptop überhitzt Dreckig/ Muss gereinigt werden.,Missing Parts,0.09099943935871124
Anschalter war defekt (Wackelkontakt) Plastiknase unter der Abdeckung abgebrochen.,Missing Parts,0.2118883579969406
Hörte sich wie Helikopter an ;-) Motor von Dreck befreit.,Excessive Noise/Vibration,0.39061906933784485
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Kein Ton. Vermutlich Verstärker defekt.,Missing Parts,0.14962884783744812
Druckknopf gebrochen.,Physical/Structural Damage,0.10255075246095657
Vermutlich Grafikkarte defekt. Fährt nicht hoch. Für uns nicht reparierbar.,Missing Parts,0.12191862612962723
Funktioniert vor Ort wieder. Wackelkontakt?,Unknown/Unspecified Problem,0.10884488373994827
Funktioniert nicht.,Unknown/Unspecified Problem,0.10907474905252457
Fehler nicht reproduzierbar.,Unknown/Unspecified Problem,0.11601277440786362
Elektronik defekt.,Component Failure (Electronic),0.10431592911481857
Nicht reparierbar. Teile verschweist.,Unknown/Unspecified Problem,0.10136095434427261
Fehler vor Ort nicht reproduzierbar.,Unsafe to Use,0.11083129793405533
"Fehler noch nicht gefunden, vertagt.",Unknown/Unspecified Problem,0.4298339784145355
Birnen defekt.,Unsafe to Use,0.07860294729471207
Elko aufgebläht.,Excessive Noise/Vibration,0.10756385326385498
Anschlusskabel war nicht weit genug eingesteckt.,Incorrect Assembly,0.2745867669582367
Wackelkontakt.,Remote Control or Signal Transmission Issue,0.1553703397512436
Wackelkontakt? Sporadischer Kurzschluss.,Incorrect Assembly,0.14385968446731567
Leck. Sieb an Wassertank war verstopft.,Leaking,0.06726794689893723
Batterie getauscht.,Battery/Charging Issues,0.1767892837524414
Sprudeldüse verkalkt. Nach Entkalkung und Durchspülen wieder funktionsfähig.,Missing Parts,0.07393693178892136
Toastbrocken hat Mechanik blockiert.,Missing Parts,0.1098036840558052
Kabelbruch behoben.,Physical/Structural Damage,0.24604162573814392
Heizplatte rastet mechanisch nicht ein -&gt; mechanisch ungenau gearbeitet - kann aber einfach verklemmt werden.,Incorrect Assembly,0.09210170805454254
"Knopf geht nicht heraus, läuft nur auf Dauerdruck.",Unsafe to Use,0.1404690146446228
geht nach Papierstau nicht mehr.,Wear and Tear/End of Life,0.1423943042755127
läuft nicht hoch --&gt; Filesyastem- oder HDD-Fehler - meldet sich privat.,Software/Firmware Issues,0.17143024504184723
wischt und saugt nicht mehr.,Wear and Tear/End of Life,0.20231647789478302
erkennt Tintenpatrone nicht - Fehler nicht nachstellbar / gereinigt.,Missing Parts,0.1942243129014969
Wackelkontakt im Kassettendeck --&gt; Fehler nicht nachstellbar.,Unknown/Unspecified Problem,0.14504238963127136
Schalter defekt -&gt; neuer Schalter.,Incorrect Assembly,0.19841469824314117
"Kabelbruch, ev.Sicherheitsrelais.",Physical/Structural Damage,0.19686207175254822
alte mechanische Uhr mit gebrochener Blattfeder.,Excessive Noise/Vibration,0.09554412961006165
Designerlampe mit defektem Schalter.,Missing Parts,0.16318023204803467
Dampfbügeleisen: Knopf teilweise abgebrochen --&gt; mit Feder repariert.,Missing Parts,0.10898242890834808
heizt nicht mehr --&gt; Temperatursicherung kaputt.,Heating Problems,0.2328805923461914
Nadel bewegt sich nicht mehr --&gt; gereinigt + geschmiert.,Missing Parts,0.26687508821487427
überprüfen Temperatureinstellung! --&gt; Funktion scheint in Ordnung.,Heating Problems,0.08640466630458832
"ging ohne Grund aus, läuft nicht mehr.",Missing Parts,0.299491822719574
Auszug für CD und/oder Verstärker --&gt; Beratung Ersatzteilbesorgung/Reparatur --&gt; kommt bei Bedarf wieder.,CD/DVD Drive or Media Reader Issue,0.23860782384872437
Kabelbruch am Gerätausgang --&gt; Kabel gekürzt.,Physical/Structural Damage,0.3028743863105774
Unterfadenspannung stimmt nicht.,Unknown/Unspecified Problem,0.13804484903812408
LED-Leselampe geht nicht --&gt; Kabel gelötet.,Display/Screen Issues,0.10251624137163162
"Gerät ohne Funktion, auch keine LED Prozessor mit BGA-Lötung hat Schaden an Lötbällchen.",Missing Parts,0.44191041588783264
Kabelanschluss innen verschmort - erneuert Schaltmechanik war verbogen - gerichtwet.,Excessive Noise/Vibration,0.0787828117609024
Geht nicht. Batteriekontakt an der Lampenfassung weggebrochen - durch Schraube wieder hergestellt.,Battery/Charging Issues,0.20706412196159363
Gibt Kassette nicht mehr raus. Stopp-Taste hatte Kontaktprobleme - beseitigt. Bewegliche Teile mit Sikikonfett geschmiert.,Missing Parts,0.10809937119483948
"DVD-Laufwerk erkennt keine Rohlinge mehr, fertig gebrannte DVDs ja. Die Reinigung der Lasereinheit brachte den Erfolg. Nachstellen des Laserstromes wollte der Besitzer nicht.",Missing Parts,0.18146194517612457
Akku wird beim Laden heiß und hält auch nicht mehr lange. Besitzer hatte Austausch/Reparatur-Set mit. Akku gewechselt.,Physical/Structural Damage,0.11828309297561646
"Erklärt, wie das Gerät einzuschalten ist. Mechanik für Drehzahlverstellung verklemmt und verharzt. Auseinander genommen, gereinigt und neu geschmirt.",Missing Parts,0.15371371805667877
"Kein Zugang, Passwort vergessen Eigentum mit Rechnung überprüft - Passwort zurückgesetzt.",Missing Parts,0.12665729224681854
"Fuß wackelt. Demontiert - Fuß war abgebrochen. Drehachse eingeklebt. Falls es nicht hält, würden wir den Fuss fest fixieren.",Missing Parts,0.10774345695972443
Walze rausgebrochen.,Physical/Structural Damage,0.07748837023973465
Akku deffekt.,Incorrect Assembly,0.06990300118923187
Druckkopf defekt.,Incorrect Assembly,0.07191580533981323
Kopfhörer aufgebrochen.,Physical/Structural Damage,0.09966964274644852
fängt teilweise zu rauchen an.,Excessive Noise/Vibration,0.2055688053369522
Dreht sich nicht richtig.,Unknown/Unspecified Problem,0.11751603335142136
Löcher an den Boxen müssen verschlossen werden.,Unsafe to Use,0.1510004997253418
Wackelkontakt auf einer der Beiden Ohrstöpsel.,Remote Control or Signal Transmission Issue,0.07380945980548859
Lampe lässt sich nicht einschalten.,Unsafe to Use,0.15499766170978546
Verstaubt/dreckig Reinigung benötigt.,Lubrication/Maintenance Needed,0.13900268077850342
Ladegerät gebaut.,Lubrication/Maintenance Needed,0.13812775909900665
Sicherung fliegt raus &gt;&gt; Raclette entsorgen.,Motor/Drive Issues,0.07101475447416306
nicht mehr einzuschalten &gt;&gt; Motor verrostet nach Regenfall.,Motor/Drive Issues,0.08950865268707275
Wasser läuft aus &gt;&gt; Maschine läßt sich nicht zerlegen.,Liquid/Water Damage,0.18171416223049164
"geht nicht mehr &gt;&gt; Lautsprecher getestet, aber Controller nicht zerlegbar.",Button/Switch/Control Issues,0.11144300550222397
keine Ladung &gt;&gt; Kühlbox funktionsfähig.,Incorrect Assembly,0.05084943398833275
geht nicht mehr &gt;&gt; Kabel neu angeschlossen.,Missing Parts,0.14464019238948822
"Akku vor einem Tag aufgeladen, bis auf LED zur Beleuchtung keine Funktion. Akku schon wieder entladen. Akku getrennt, Gerät extern eingespeist, Elektronik wird heiß und Motor dreht auch nicht mehr. Motor Kurzsdchluss, Elektronik defekt.",Missing Parts,0.19106502830982208
"Kassettenlaufwerk funktioniert nicht. Schrauben mit Siegellack fixiert. Da der Gast keine Zeit mehr hat, wird er das Gerät zu Hause öffnen und dann wieder kommen.",Missing Parts,0.20556926727294922
Arretierung eingerastet -&gt; ausgerastet (Bedienfehler) Beratung für Ertüchtigung des Führungsbolzens des Sägeschildes.,Physical/Structural Damage,0.12132027745246887
Radio macht kranzende Geräuche. Gerät und Lautstärkeregler gereinigt -&gt; ok.,Audio/Sound Problems,0.15354599058628082
"Zentralverriegelung funktioniert, Wegfahrsperre gibt manchmal nicht frei. Batterie ok, Elektronik ausgebaut, wieder eingebaut, RFID-Chip neu platziert -&gt; ok.",Motor/Drive Issues,0.2670430839061737
"Gefühlt - stürzt ab, wirklich - wacht aus dem StandBy-Modus nicht mehr auf. Bei diesem Modell bekannt. Da der Akku hier eingebaut ist, haben wir dem Besitzer gezeigt, wie er den Akku abtrennen kann.",Missing Parts,0.12751807272434235
Der Motor ist kaputt/ das Ersatzteil ist nicht mehr erhältlich.,Missing Parts,0.5168182253837585
Der Mixer lässt sich nicht mehr einschalten.,Unsafe to Use,0.2383866012096405
Hebel funktioniert nicht.,Unknown/Unspecified Problem,0.09465312212705612
Akku lädt nicht mehr.,Wear and Tear/End of Life,0.17172127962112427
"Er zeigte im LCD-Panel einen vertikalen Streifen, ein schmaler Streifen, der auch ausgeschaltet zu sehen war. Offenbar hatten sich die laminierten Schichten des LCD-Panels gelöst und das Display „Luft gezogen“. An der Stelle wurden keine Bildpunkte angezeigt. Leider nichts zu reparieren und ein Ersatzdisplay nicht zu bekommen. Die Besitzerin muss mit dem „schwarzen Blitz“ im Bild leben oder sich einen anderen Fernseher kaufen.",Display/Screen Issues,0.1386197954416275
Kassette spielt nicht ab.,Incorrect Assembly,0.1949450671672821
"Trotz neuer Batterien keine Außentemperaturangezeie. Wir vermuten einen Wasserschaden am Außenfühler, aber leider reichte die Zeit nicht mehr für weitere Untersuchungen.",Missing Parts,0.23486202955245972
"Nach Update startete die Box nicht mehr. Die LED wurde beim Einschalten kurz grün und die Konsole ging dann wieder in den Standby. Wir versuchten ein paar Rettungstipps aus den Internet. Die Festplatte wurde ausgebaut und mittels eines SATA-USB-Adapters am Laptop angeschlossen, getestet und formatiert. Sie war noch gut. Dann versuchten wir eine Wiederherstellung (Recovery) vom USB-Stick und entfernten auch die BIOS-Batterie, um ein Rückstellen von Einstellungen zu erzwingen. Doch das halt alles nichts. Uns gingen dann leider die Ideen aus.",Missing Parts,0.06915444135665894
Wackelkontakt.,Remote Control or Signal Transmission Issue,0.1553703397512436
Endstufe kaputt.,Wear and Tear/End of Life,0.13071513175964355
"Die horizontale Strahlablenkung funktionierte nicht und so war nichts auf dem Bildschirm zu sehen. Nach langer Fehlersuche konnten wir ein defektes Potentiometer ausmachen, das vom Gast besorgt wird. Er wird es versuchen selbst zu wechseln oder wiederkommen.",Display/Screen Issues,0.13450507819652557
"Der Schalter arretierte nicht mehr, wenn man ihn einschaltete. Man musste ihn festhalten, bis das Wasser heiß war. Offenbar waren 2 kleine Nasen der Plaste-Mechanik des Schalters abgebrochen, die uns beim Öffnen des Geräts schon entgegenfielen. Wir versuchten ein paar Ideen zu finden, wie das vielleicht geklebt oder umgebaut werden könnte, aber fanden keine gute und haltbare Lösung. Der Gast wird versuchen, beim Hersteller ein Ersatzteil zu bekommen.",Missing Parts,0.19807566702365875
mechanische Öffnung defekt.,Motor/Drive Issues,0.11374325305223465
Kabel komplett vom Gerät gelöst.,Lubrication/Maintenance Needed,0.04662919417023659
Sie leuchtete nicht mehr. Wir stellten einen Bruch des Kabels (zwischen Batterie und Lampe) direkt an der Lampe fest. Das Kabel wurde gekürzt und neu angelötet. Dann war die Lampe wieder in Ordnung.,Missing Parts,0.10673341155052185
Fortsetzung vom 27. Oktober 2020: Wir haben den Austauschtrafo für die Stehlampe (AC-AC 921 Modul) angebaut und sie funktioniert wieder.,Remote Control or Signal Transmission Issue,0.07422054558992386
"Die Festhaltung sollte angeblich nicht wieder auslösen, wenn der Toast fertig ist. Bei uns funktionierte es. Da die ganze Mechanik aber recht schwergängig war, bauten wir den Toaster auseinander und schmierten alle beweglichen Teile. Nun „flutscht“ es wieder wie am ersten Tag (oder vielleicht sogar noch besser. :-) )",Unknown/Unspecified Problem,0.07610869407653809
transportiert nicht.,Missing Parts,0.07635431736707687
Schraube gerostet.,Lubrication/Maintenance Needed,0.06098727881908417
Schanier gebrochen.,Incorrect Assembly,0.07544766366481781
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
CD Laufwerklinse kaputt.,Incorrect Assembly,0.09768415987491608
Netzteil bietet keine zuverlässige Stromzufuhr.,Missing Parts,0.09777416288852692
Plattenfach schließt zu schwer. technisch nicht möglich.,Unsafe to Use,0.11937621980905533
Übertragen noch ganz leise &gt;&gt; Elektronik defekt.,Component Failure (Electronic),0.19978567957878113
